File name,Icon,Name,Type,Subtype,Description,Prerequisite,Cost,Visible
arrow.png,,Arrow,misc,,,,,TRUE
ib_aggressive.png,,,Behavior,,,,,FALSE
ib_defensive.png,,,Behavior,,,,,FALSE
ib_grenadier.png,,,Behavior,,,,,FALSE
ib_jedisupport.png,,,Behavior,,,,,FALSE
ib_ranged.png,,,Behavior,,,,,FALSE
ib_stationary.png,,,Behavior,,,,,FALSE
ig_areatrans.png,,,misc,,,,,FALSE
ii_bithaccordian.png,,,Bith,,,,,FALSE
ii_bithclarinet.png,,,Bith,,,,,FALSE
ii_bithsax.png,,,Bith,,,,,FALSE
ii_brthmsk_001.png,,,Bith,,,,,FALSE
ii_brthmsk_002.png,,,Bith,,,,,FALSE
ii_bthtrmbne.png,,,Bith,,,,,FALSE
ii_collarlgt_001.png,,,tbd,,,,,FALSE
ii_credits_001.png,,,Credits,,,,,FALSE
ii_credits_002.png,,,Credits,,,,,FALSE
ii_credits_003.png,,,Credits,,,,,FALSE
ii_credits_004.png,,,Credits,,,,,FALSE
ii_credits_005.png,,,Credits,,,,,FALSE
ii_credits_006.png,,,Credits,,,,,FALSE
ii_credits_007.png,,,Credits,,,,,FALSE
ii_credits_008.png,,,Credits,,,,,FALSE
ii_credits_009.png,,,Credits,,,,,FALSE
ii_credits_010.png,,,Credits,,,,,FALSE
ii_credits_011.png,,,Credits,,,,,FALSE
ii_credits_012.png,,,Credits,,,,,FALSE
ii_credits_013.png,,,Credits,,,,,FALSE
ii_credits_014.png,,,Credits,,,,,FALSE
ii_credits_015.png,,,tbd,,,,,FALSE
ii_credits_016.png,,,tbd,,,,,FALSE
ii_datapad_001.png,,,Datapad,,,,,FALSE
ii_datapad_002.png,,,Datapad,,,,,FALSE
ii_datapad_003.png,,,Datapad,,,,,FALSE
ii_datapad_004.png,,,Datapad,,,,,FALSE
ii_datapad_005.png,,,Datapad,,,,,FALSE
ii_datapad_006.png,,,Datapad,,,,,FALSE
ii_datapad_007.png,,,Datapad,,,,,FALSE
ii_datapad_008.png,,,Datapad,,,,,FALSE
ii_datapad_009.png,,,Datapad,,,,,FALSE
